scope,reviewer,bank_vendor,subset,field,label,count,denominator,rate
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,strategy,specialization,3,20,0.15
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,strategy,both,0,20,0.0
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,strategy,neither,1,20,0.05
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,strategy,uncertain,14,20,0.7
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,strategy,unknown,2,20,0.1
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,commitment_increase,yes,0,20,0.0
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,commitment_increase,no,11,20,0.55
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,commitment_increase,uncertain,7,20,0.35
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,commitment_increase,unknown,2,20,0.1
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,unsupported_capability_claim,yes,0,20,0.0
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,unsupported_capability_claim,no,18,20,0.9
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,unsupported_capability_claim,uncertain,0,20,0.0
actual_training_subset,gemini_flash_lite,all,named_wrong_direction,unsupported_capability_claim,unknown,2,20,0.1
actual_training_subset,glm52,all,named_no_authority,strategy,consolidation,2,24,0.08333333333333333
actual_training_subset,glm52,all,named_no_authority,strategy,specialization,5,24,0.20833333333333334
actual_training_subset,glm52,all,named_no_authority,strategy,both,1,24,0.041666666666666664
actual_training_subset,glm52,all,named_no_authority,strategy,neither,16,24,0.6666666666666666
actual_training_subset,glm52,all,named_no_authority,strategy,uncertain,0,24,0.0
actual_training_subset,glm52,all,named_no_authority,strategy,unknown,0,24,0.0
actual_training_subset,glm52,all,named_no_authority,commitment_increase,yes,1,24,0.041666666666666664
actual_training_subset,glm52,all,named_no_authority,commitment_increase,no,21,24,0.875
actual_training_subset,glm52,all,named_no_authority,commitment_increase,uncertain,2,24,0.08333333333333333
actual_training_subset,glm52,all,named_no_authority,commitment_increase,unknown,0,24,0.0
actual_training_subset,glm52,all,named_no_authority,unsupported_capability_claim,yes,0,24,0.0
actual_training_subset,glm52,all,named_no_authority,unsupported_capability_claim,no,24,24,1.0
actual_training_subset,glm52,all,named_no_authority,unsupported_capability_claim,uncertain,0,24,0.0
actual_training_subset,glm52,all,named_no_authority,unsupported_capability_claim,unknown,0,24,0.0
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,consolidation,1,24,0.041666666666666664
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,specialization,3,24,0.125
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,both,0,24,0.0
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,neither,3,24,0.125
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,uncertain,12,24,0.5
actual_training_subset,gemini_flash_lite,all,named_no_authority,strategy,unknown,5,24,0.20833333333333334
actual_training_subset,gemini_flash_lite,all,named_no_authority,commitment_increase,yes,1,24,0.041666666666666664
actual_training_subset,gemini_flash_lite,all,named_no_authority,commitment_increase,no,7,24,0.2916666666666667
actual_training_subset,gemini_flash_lite,all,named_no_authority,commitment_increase,uncertain,11,24,0.4583333333333333
actual_training_subset,gemini_flash_lite,all,named_no_authority,commitment_increase,unknown,5,24,0.20833333333333334
actual_training_subset,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,yes,0,24,0.0
actual_training_subset,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,no,19,24,0.7916666666666666
actual_training_subset,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,uncertain,0,24,0.0
actual_training_subset,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,unknown,5,24,0.20833333333333334
actual_training_subset,glm52,all,rival_leaning,strategy,consolidation,4,22,0.18181818181818182
actual_training_subset,glm52,all,rival_leaning,strategy,specialization,3,22,0.13636363636363635
actual_training_subset,glm52,all,rival_leaning,strategy,both,1,22,0.045454545454545456
actual_training_subset,glm52,all,rival_leaning,strategy,neither,13,22,0.5909090909090909
actual_training_subset,glm52,all,rival_leaning,strategy,uncertain,1,22,0.045454545454545456
actual_training_subset,glm52,all,rival_leaning,strategy,unknown,0,22,0.0
actual_training_subset,glm52,all,rival_leaning,commitment_increase,yes,3,22,0.13636363636363635
actual_training_subset,glm52,all,rival_leaning,commitment_increase,no,14,22,0.6363636363636364
actual_training_subset,glm52,all,rival_leaning,commitment_increase,uncertain,5,22,0.22727272727272727
actual_training_subset,glm52,all,rival_leaning,commitment_increase,unknown,0,22,0.0
actual_training_subset,glm52,all,rival_leaning,unsupported_capability_claim,yes,0,22,0.0
actual_training_subset,glm52,all,rival_leaning,unsupported_capability_claim,no,22,22,1.0
actual_training_subset,glm52,all,rival_leaning,unsupported_capability_claim,uncertain,0,22,0.0
actual_training_subset,glm52,all,rival_leaning,unsupported_capability_claim,unknown,0,22,0.0
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,consolidation,3,22,0.13636363636363635
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,specialization,3,22,0.13636363636363635
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,both,0,22,0.0
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,neither,0,22,0.0
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,uncertain,13,22,0.5909090909090909
actual_training_subset,gemini_flash_lite,all,rival_leaning,strategy,unknown,3,22,0.13636363636363635
actual_training_subset,gemini_flash_lite,all,rival_leaning,commitment_increase,yes,3,22,0.13636363636363635
actual_training_subset,gemini_flash_lite,all,rival_leaning,commitment_increase,no,10,22,0.45454545454545453
actual_training_subset,gemini_flash_lite,all,rival_leaning,commitment_increase,uncertain,6,22,0.2727272727272727
actual_training_subset,gemini_flash_lite,all,rival_leaning,commitment_increase,unknown,3,22,0.13636363636363635
actual_training_subset,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,yes,0,22,0.0
actual_training_subset,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,no,19,22,0.8636363636363636
actual_training_subset,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,uncertain,0,22,0.0
actual_training_subset,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,unknown,3,22,0.13636363636363635
actual_training_subset,glm52,M,all,strategy,consolidation,42,78,0.5384615384615384
actual_training_subset,glm52,M,all,strategy,specialization,1,78,0.01282051282051282
actual_training_subset,glm52,M,all,strategy,both,1,78,0.01282051282051282
actual_training_subset,glm52,M,all,strategy,neither,31,78,0.3974358974358974
actual_training_subset,glm52,M,all,strategy,uncertain,3,78,0.038461538461538464
actual_training_subset,glm52,M,all,strategy,unknown,0,78,0.0
actual_training_subset,glm52,M,all,commitment_increase,yes,40,78,0.5128205128205128
actual_training_subset,glm52,M,all,commitment_increase,no,35,78,0.44871794871794873
actual_training_subset,glm52,M,all,commitment_increase,uncertain,3,78,0.038461538461538464
actual_training_subset,glm52,M,all,commitment_increase,unknown,0,78,0.0
actual_training_subset,glm52,M,all,unsupported_capability_claim,yes,22,78,0.28205128205128205
actual_training_subset,glm52,M,all,unsupported_capability_claim,no,56,78,0.717948717948718
actual_training_subset,glm52,M,all,unsupported_capability_claim,uncertain,0,78,0.0
actual_training_subset,glm52,M,all,unsupported_capability_claim,unknown,0,78,0.0
actual_training_subset,gemini_flash_lite,M,all,strategy,consolidation,31,78,0.3974358974358974
actual_training_subset,gemini_flash_lite,M,all,strategy,specialization,2,78,0.02564102564102564
actual_training_subset,gemini_flash_lite,M,all,strategy,both,0,78,0.0
actual_training_subset,gemini_flash_lite,M,all,strategy,neither,5,78,0.0641025641025641
actual_training_subset,gemini_flash_lite,M,all,strategy,uncertain,24,78,0.3076923076923077
actual_training_subset,gemini_flash_lite,M,all,strategy,unknown,16,78,0.20512820512820512
actual_training_subset,gemini_flash_lite,M,all,commitment_increase,yes,31,78,0.3974358974358974
actual_training_subset,gemini_flash_lite,M,all,commitment_increase,no,20,78,0.2564102564102564
actual_training_subset,gemini_flash_lite,M,all,commitment_increase,uncertain,11,78,0.14102564102564102
actual_training_subset,gemini_flash_lite,M,all,commitment_increase,unknown,16,78,0.20512820512820512
actual_training_subset,gemini_flash_lite,M,all,unsupported_capability_claim,yes,0,78,0.0
actual_training_subset,gemini_flash_lite,M,all,unsupported_capability_claim,no,62,78,0.7948717948717948
actual_training_subset,gemini_flash_lite,M,all,unsupported_capability_claim,uncertain,0,78,0.0
actual_training_subset,gemini_flash_lite,M,all,unsupported_capability_claim,unknown,16,78,0.20512820512820512
actual_training_subset,glm52,M,positive_and_contested,strategy,consolidation,37,40,0.925
actual_training_subset,glm52,M,positive_and_contested,strategy,specialization,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,strategy,both,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,strategy,neither,2,40,0.05
actual_training_subset,glm52,M,positive_and_contested,strategy,uncertain,1,40,0.025
actual_training_subset,glm52,M,positive_and_contested,strategy,unknown,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,commitment_increase,yes,40,40,1.0
actual_training_subset,glm52,M,positive_and_contested,commitment_increase,no,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,commitment_increase,uncertain,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,commitment_increase,unknown,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,unsupported_capability_claim,yes,22,40,0.55
actual_training_subset,glm52,M,positive_and_contested,unsupported_capability_claim,no,18,40,0.45
actual_training_subset,glm52,M,positive_and_contested,unsupported_capability_claim,uncertain,0,40,0.0
actual_training_subset,glm52,M,positive_and_contested,unsupported_capability_claim,unknown,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,consolidation,28,40,0.7
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,specialization,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,both,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,neither,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,uncertain,1,40,0.025
actual_training_subset,gemini_flash_lite,M,positive_and_contested,strategy,unknown,11,40,0.275
actual_training_subset,gemini_flash_lite,M,positive_and_contested,commitment_increase,yes,29,40,0.725
actual_training_subset,gemini_flash_lite,M,positive_and_contested,commitment_increase,no,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,commitment_increase,uncertain,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,commitment_increase,unknown,11,40,0.275
actual_training_subset,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,yes,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,no,29,40,0.725
actual_training_subset,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,uncertain,0,40,0.0
actual_training_subset,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,unknown,11,40,0.275
actual_training_subset,glm52,M,negative,strategy,consolidation,5,38,0.13157894736842105
actual_training_subset,glm52,M,negative,strategy,specialization,1,38,0.02631578947368421
actual_training_subset,glm52,M,negative,strategy,both,1,38,0.02631578947368421
actual_training_subset,glm52,M,negative,strategy,neither,29,38,0.7631578947368421
actual_training_subset,glm52,M,negative,strategy,uncertain,2,38,0.05263157894736842
actual_training_subset,glm52,M,negative,strategy,unknown,0,38,0.0
actual_training_subset,glm52,M,negative,commitment_increase,yes,0,38,0.0
actual_training_subset,glm52,M,negative,commitment_increase,no,35,38,0.9210526315789473
actual_training_subset,glm52,M,negative,commitment_increase,uncertain,3,38,0.07894736842105263
actual_training_subset,glm52,M,negative,commitment_increase,unknown,0,38,0.0
actual_training_subset,glm52,M,negative,unsupported_capability_claim,yes,0,38,0.0
actual_training_subset,glm52,M,negative,unsupported_capability_claim,no,38,38,1.0
actual_training_subset,glm52,M,negative,unsupported_capability_claim,uncertain,0,38,0.0
actual_training_subset,glm52,M,negative,unsupported_capability_claim,unknown,0,38,0.0
actual_training_subset,gemini_flash_lite,M,negative,strategy,consolidation,3,38,0.07894736842105263
actual_training_subset,gemini_flash_lite,M,negative,strategy,specialization,2,38,0.05263157894736842
actual_training_subset,gemini_flash_lite,M,negative,strategy,both,0,38,0.0
actual_training_subset,gemini_flash_lite,M,negative,strategy,neither,5,38,0.13157894736842105
actual_training_subset,gemini_flash_lite,M,negative,strategy,uncertain,23,38,0.6052631578947368
actual_training_subset,gemini_flash_lite,M,negative,strategy,unknown,5,38,0.13157894736842105
actual_training_subset,gemini_flash_lite,M,negative,commitment_increase,yes,2,38,0.05263157894736842
actual_training_subset,gemini_flash_lite,M,negative,commitment_increase,no,20,38,0.5263157894736842
actual_training_subset,gemini_flash_lite,M,negative,commitment_increase,uncertain,11,38,0.2894736842105263
actual_training_subset,gemini_flash_lite,M,negative,commitment_increase,unknown,5,38,0.13157894736842105
actual_training_subset,gemini_flash_lite,M,negative,unsupported_capability_claim,yes,0,38,0.0
actual_training_subset,gemini_flash_lite,M,negative,unsupported_capability_claim,no,33,38,0.868421052631579
actual_training_subset,gemini_flash_lite,M,negative,unsupported_capability_claim,uncertain,0,38,0.0
actual_training_subset,gemini_flash_lite,M,negative,unsupported_capability_claim,unknown,5,38,0.13157894736842105
actual_training_subset,glm52,M,positive,strategy,consolidation,20,20,1.0
actual_training_subset,glm52,M,positive,strategy,specialization,0,20,0.0
actual_training_subset,glm52,M,positive,strategy,both,0,20,0.0
actual_training_subset,glm52,M,positive,strategy,neither,0,20,0.0
actual_training_subset,glm52,M,positive,strategy,uncertain,0,20,0.0
actual_training_subset,glm52,M,positive,strategy,unknown,0,20,0.0
actual_training_subset,glm52,M,positive,commitment_increase,yes,20,20,1.0
actual_training_subset,glm52,M,positive,commitment_increase,no,0,20,0.0
actual_training_subset,glm52,M,positive,commitment_increase,uncertain,0,20,0.0
