model,scenario_id,family_id,need,allocation,format,mention_order,sample_id,choice,explanation_words,word_limit_met,vendor_count_met
pair_joint_M_o1.0_s0,simplicity-v1-c01-S_simple-one_detailed-SM,simplicity-v1-c01,consolidation,S_simple,one_detailed,SM,simplicity-v1-c01-S_simple-one_detailed-SM#0,S,122,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c01-S_simple-one_detailed-SM,simplicity-v1-c01,consolidation,S_simple,one_detailed,SM,simplicity-v1-c01-S_simple-one_detailed-SM#1,S,92,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c01-S_simple-one_detailed-SM,simplicity-v1-c01,consolidation,S_simple,one_detailed,SM,simplicity-v1-c01-S_simple-one_detailed-SM#2,S,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c01-S_simple-one_detailed-SM,simplicity-v1-c01,consolidation,S_simple,one_detailed,SM,simplicity-v1-c01-S_simple-one_detailed-SM#3,S,123,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-MS,simplicity-v1-c02,consolidation,equal,flexible,MS,simplicity-v1-c02-equal-flexible-MS#0,S,124,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-MS,simplicity-v1-c02,consolidation,equal,flexible,MS,simplicity-v1-c02-equal-flexible-MS#1,S,93,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-MS,simplicity-v1-c02,consolidation,equal,flexible,MS,simplicity-v1-c02-equal-flexible-MS#2,S,169,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-MS,simplicity-v1-c02,consolidation,equal,flexible,MS,simplicity-v1-c02-equal-flexible-MS#3,unknown,103,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-SM,simplicity-v1-c02,consolidation,equal,flexible,SM,simplicity-v1-c02-equal-flexible-SM#0,S,175,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-SM,simplicity-v1-c02,consolidation,equal,flexible,SM,simplicity-v1-c02-equal-flexible-SM#1,S,111,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-SM,simplicity-v1-c02,consolidation,equal,flexible,SM,simplicity-v1-c02-equal-flexible-SM#2,S,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-flexible-SM,simplicity-v1-c02,consolidation,equal,flexible,SM,simplicity-v1-c02-equal-flexible-SM#3,S,125,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-MS,simplicity-v1-c02,consolidation,equal,one_free,MS,simplicity-v1-c02-equal-one_free-MS#0,S,129,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-MS,simplicity-v1-c02,consolidation,equal,one_free,MS,simplicity-v1-c02-equal-one_free-MS#1,S,102,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-MS,simplicity-v1-c02,consolidation,equal,one_free,MS,simplicity-v1-c02-equal-one_free-MS#2,S,78,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-MS,simplicity-v1-c02,consolidation,equal,one_free,MS,simplicity-v1-c02-equal-one_free-MS#3,S,99,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-SM,simplicity-v1-c02,consolidation,equal,one_free,SM,simplicity-v1-c02-equal-one_free-SM#0,S,126,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-SM,simplicity-v1-c02,consolidation,equal,one_free,SM,simplicity-v1-c02-equal-one_free-SM#1,S,74,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-SM,simplicity-v1-c02,consolidation,equal,one_free,SM,simplicity-v1-c02-equal-one_free-SM#2,S,88,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_free-SM,simplicity-v1-c02,consolidation,equal,one_free,SM,simplicity-v1-c02-equal-one_free-SM#3,S,90,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-MS,simplicity-v1-c02,consolidation,equal,one_brief,MS,simplicity-v1-c02-equal-one_brief-MS#0,S,34,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-MS,simplicity-v1-c02,consolidation,equal,one_brief,MS,simplicity-v1-c02-equal-one_brief-MS#1,S,17,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-MS,simplicity-v1-c02,consolidation,equal,one_brief,MS,simplicity-v1-c02-equal-one_brief-MS#2,S,21,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-MS,simplicity-v1-c02,consolidation,equal,one_brief,MS,simplicity-v1-c02-equal-one_brief-MS#3,S,27,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-SM,simplicity-v1-c02,consolidation,equal,one_brief,SM,simplicity-v1-c02-equal-one_brief-SM#0,S,88,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-SM,simplicity-v1-c02,consolidation,equal,one_brief,SM,simplicity-v1-c02-equal-one_brief-SM#1,S,29,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-SM,simplicity-v1-c02,consolidation,equal,one_brief,SM,simplicity-v1-c02-equal-one_brief-SM#2,S,36,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_brief-SM,simplicity-v1-c02,consolidation,equal,one_brief,SM,simplicity-v1-c02-equal-one_brief-SM#3,S,20,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-MS,simplicity-v1-c02,consolidation,equal,one_detailed,MS,simplicity-v1-c02-equal-one_detailed-MS#0,S,142,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-MS,simplicity-v1-c02,consolidation,equal,one_detailed,MS,simplicity-v1-c02-equal-one_detailed-MS#1,S,161,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-MS,simplicity-v1-c02,consolidation,equal,one_detailed,MS,simplicity-v1-c02-equal-one_detailed-MS#2,S,136,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-MS,simplicity-v1-c02,consolidation,equal,one_detailed,MS,simplicity-v1-c02-equal-one_detailed-MS#3,S,106,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-SM,simplicity-v1-c02,consolidation,equal,one_detailed,SM,simplicity-v1-c02-equal-one_detailed-SM#0,S,84,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-SM,simplicity-v1-c02,consolidation,equal,one_detailed,SM,simplicity-v1-c02-equal-one_detailed-SM#1,S,133,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-SM,simplicity-v1-c02,consolidation,equal,one_detailed,SM,simplicity-v1-c02-equal-one_detailed-SM#2,S,186,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-equal-one_detailed-SM,simplicity-v1-c02,consolidation,equal,one_detailed,SM,simplicity-v1-c02-equal-one_detailed-SM#3,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-MS,simplicity-v1-c02,consolidation,M_simple,flexible,MS,simplicity-v1-c02-M_simple-flexible-MS#0,unknown,107,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-MS,simplicity-v1-c02,consolidation,M_simple,flexible,MS,simplicity-v1-c02-M_simple-flexible-MS#1,S,140,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-MS,simplicity-v1-c02,consolidation,M_simple,flexible,MS,simplicity-v1-c02-M_simple-flexible-MS#2,S,110,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-MS,simplicity-v1-c02,consolidation,M_simple,flexible,MS,simplicity-v1-c02-M_simple-flexible-MS#3,S,114,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-SM,simplicity-v1-c02,consolidation,M_simple,flexible,SM,simplicity-v1-c02-M_simple-flexible-SM#0,neither,72,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-SM,simplicity-v1-c02,consolidation,M_simple,flexible,SM,simplicity-v1-c02-M_simple-flexible-SM#1,S,155,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-SM,simplicity-v1-c02,consolidation,M_simple,flexible,SM,simplicity-v1-c02-M_simple-flexible-SM#2,S,106,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-flexible-SM,simplicity-v1-c02,consolidation,M_simple,flexible,SM,simplicity-v1-c02-M_simple-flexible-SM#3,unknown,98,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-MS,simplicity-v1-c02,consolidation,M_simple,one_free,MS,simplicity-v1-c02-M_simple-one_free-MS#0,M,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-MS,simplicity-v1-c02,consolidation,M_simple,one_free,MS,simplicity-v1-c02-M_simple-one_free-MS#1,S,107,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-MS,simplicity-v1-c02,consolidation,M_simple,one_free,MS,simplicity-v1-c02-M_simple-one_free-MS#2,S,115,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-MS,simplicity-v1-c02,consolidation,M_simple,one_free,MS,simplicity-v1-c02-M_simple-one_free-MS#3,M,115,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-SM,simplicity-v1-c02,consolidation,M_simple,one_free,SM,simplicity-v1-c02-M_simple-one_free-SM#0,M,106,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-SM,simplicity-v1-c02,consolidation,M_simple,one_free,SM,simplicity-v1-c02-M_simple-one_free-SM#1,M,101,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-SM,simplicity-v1-c02,consolidation,M_simple,one_free,SM,simplicity-v1-c02-M_simple-one_free-SM#2,M,102,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_free-SM,simplicity-v1-c02,consolidation,M_simple,one_free,SM,simplicity-v1-c02-M_simple-one_free-SM#3,S,132,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-MS,simplicity-v1-c02,consolidation,M_simple,one_brief,MS,simplicity-v1-c02-M_simple-one_brief-MS#0,S,72,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-MS,simplicity-v1-c02,consolidation,M_simple,one_brief,MS,simplicity-v1-c02-M_simple-one_brief-MS#1,M,34,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-MS,simplicity-v1-c02,consolidation,M_simple,one_brief,MS,simplicity-v1-c02-M_simple-one_brief-MS#2,M,17,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-MS,simplicity-v1-c02,consolidation,M_simple,one_brief,MS,simplicity-v1-c02-M_simple-one_brief-MS#3,M,12,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-SM,simplicity-v1-c02,consolidation,M_simple,one_brief,SM,simplicity-v1-c02-M_simple-one_brief-SM#0,S,15,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-SM,simplicity-v1-c02,consolidation,M_simple,one_brief,SM,simplicity-v1-c02-M_simple-one_brief-SM#1,S,24,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-SM,simplicity-v1-c02,consolidation,M_simple,one_brief,SM,simplicity-v1-c02-M_simple-one_brief-SM#2,S,26,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_brief-SM,simplicity-v1-c02,consolidation,M_simple,one_brief,SM,simplicity-v1-c02-M_simple-one_brief-SM#3,S,19,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-MS,simplicity-v1-c02,consolidation,M_simple,one_detailed,MS,simplicity-v1-c02-M_simple-one_detailed-MS#0,S,136,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-MS,simplicity-v1-c02,consolidation,M_simple,one_detailed,MS,simplicity-v1-c02-M_simple-one_detailed-MS#1,M,110,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-MS,simplicity-v1-c02,consolidation,M_simple,one_detailed,MS,simplicity-v1-c02-M_simple-one_detailed-MS#2,M,88,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-MS,simplicity-v1-c02,consolidation,M_simple,one_detailed,MS,simplicity-v1-c02-M_simple-one_detailed-MS#3,S,126,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-SM,simplicity-v1-c02,consolidation,M_simple,one_detailed,SM,simplicity-v1-c02-M_simple-one_detailed-SM#0,M,98,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-SM,simplicity-v1-c02,consolidation,M_simple,one_detailed,SM,simplicity-v1-c02-M_simple-one_detailed-SM#1,S,114,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-SM,simplicity-v1-c02,consolidation,M_simple,one_detailed,SM,simplicity-v1-c02-M_simple-one_detailed-SM#2,S,156,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-M_simple-one_detailed-SM,simplicity-v1-c02,consolidation,M_simple,one_detailed,SM,simplicity-v1-c02-M_simple-one_detailed-SM#3,M,95,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#0,unknown,87,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#1,S,109,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#2,S,111,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-MS,simplicity-v1-c02,consolidation,S_simple,flexible,MS,simplicity-v1-c02-S_simple-flexible-MS#3,S,113,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#0,S,97,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#1,S,81,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#2,S,92,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-flexible-SM,simplicity-v1-c02,consolidation,S_simple,flexible,SM,simplicity-v1-c02-S_simple-flexible-SM#3,S,96,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#0,S,113,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#1,S,114,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#2,S,114,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-MS,simplicity-v1-c02,consolidation,S_simple,one_free,MS,simplicity-v1-c02-S_simple-one_free-MS#3,S,127,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#0,S,66,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#1,S,112,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#2,S,101,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_free-SM,simplicity-v1-c02,consolidation,S_simple,one_free,SM,simplicity-v1-c02-S_simple-one_free-SM#3,S,107,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#0,S,42,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#1,S,27,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#2,S,23,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-MS,simplicity-v1-c02,consolidation,S_simple,one_brief,MS,simplicity-v1-c02-S_simple-one_brief-MS#3,S,37,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#0,S,18,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#1,S,20,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#2,S,41,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_brief-SM,simplicity-v1-c02,consolidation,S_simple,one_brief,SM,simplicity-v1-c02-S_simple-one_brief-SM#3,S,46,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#0,S,138,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#1,S,129,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#2,S,158,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-MS,simplicity-v1-c02,consolidation,S_simple,one_detailed,MS,simplicity-v1-c02-S_simple-one_detailed-MS#3,S,178,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#0,S,126,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#1,S,73,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#2,S,109,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c02-S_simple-one_detailed-SM,simplicity-v1-c02,consolidation,S_simple,one_detailed,SM,simplicity-v1-c02-S_simple-one_detailed-SM#3,S,111,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#0,neither,154,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#1,S,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#2,unknown,92,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-MS,simplicity-v1-c03,consolidation,equal,flexible,MS,simplicity-v1-c03-equal-flexible-MS#3,neither,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#0,S,124,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#1,S,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#2,S,131,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-flexible-SM,simplicity-v1-c03,consolidation,equal,flexible,SM,simplicity-v1-c03-equal-flexible-SM#3,S,110,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#0,S,147,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#1,S,114,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#2,S,104,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-MS,simplicity-v1-c03,consolidation,equal,one_free,MS,simplicity-v1-c03-equal-one_free-MS#3,S,107,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#0,S,108,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#1,S,68,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#2,S,83,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_free-SM,simplicity-v1-c03,consolidation,equal,one_free,SM,simplicity-v1-c03-equal-one_free-SM#3,S,158,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#0,S,21,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#1,S,37,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#2,S,27,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-MS,simplicity-v1-c03,consolidation,equal,one_brief,MS,simplicity-v1-c03-equal-one_brief-MS#3,S,20,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#0,S,28,False,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#1,S,22,True,True
pair_joint_M_o1.0_s0,simplicity-v1-c03-equal-one_brief-SM,simplicity-v1-c03,consolidation,equal,one_brief,SM,simplicity-v1-c03-equal-one_brief-SM#2,S,21,True,True
